CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	Tha	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	12413941	Inhibition	=	28.2	%		INH	=	28.2	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	901293	CHEMBL3047051	B	Inhibition of iNOS in Mus musculus (mouse) RAW 264.7 cells assessed as inhibition of LPS-induced nitrite production pretreated for 24 hr before stimulation with LPS measured after 18 hr by ELISA	1	Scientific Literature	Mus musculus		10090	Autocuration	BAO_0000019	11039	CHEMBL3464	SINGLE PROTEIN	P29477	Nitric oxide synthase, inducible	Mus musculus	9	Protein			69013	CHEMBL3045031		Med Chem Res	2012	21	7	953					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	1 (Thalidomide)	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	612744	Inhibition	~	80	%		Inhibition	~	80	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	212406	CHEMBL816158	F	Inhibition of TNF-alpha production from human monocytes upon stimulation with bacterial lipopolysaccharide (LPS) at a concentration of 100 uM	1	Scientific Literature				Autocuration	BAO_0000019	185	CHEMBL1825	SINGLE PROTEIN	P01375	TNF-alpha	Homo sapiens	8	Homologous protein			13492	CHEMBL1129257	8759624	J. Med. Chem.	1996	39	16	3044					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7834126	HepSE_cirrhosis	=	0	-		HepSE_cirrhosis	=	0				0				774788	CHEMBL1909310	A	Drug Induced Liver Injury Prediction System (DILIps) training set; hepatic side effect (HepSE) score for cirrhosis	1	Scientific Literature				Autocuration	BAO_0000221	103956	CHEMBL1697861	PHENOTYPE		Hepatotoxicity		1	Non-molecular			59327	CHEMBL1909294	22194678	PLOS Computational Biology	2011	7	12	1					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7834133	HepSE_liver disease	=	0	-		HepSE_liver disease	=	0				0				774795	CHEMBL1909317	A	Drug Induced Liver Injury Prediction System (DILIps) training set; hepatic side effect (HepSE) score for liver disease	1	Scientific Literature				Autocuration	BAO_0000221	103956	CHEMBL1697861	PHENOTYPE		Hepatotoxicity		1	Non-molecular			59327	CHEMBL1909294	22194678	PLOS Computational Biology	2011	7	12	1					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7834125	HepSE_cholelithiasis	=	0	-		HepSE_cholelithiasis	=	0				0				774787	CHEMBL1909309	A	Drug Induced Liver Injury Prediction System (DILIps) training set; hepatic side effect (HepSE) score for cholelithiasis	1	Scientific Literature				Autocuration	BAO_0000221	103956	CHEMBL1697861	PHENOTYPE		Hepatotoxicity		1	Non-molecular			59327	CHEMBL1909294	22194678	PLOS Computational Biology	2011	7	12	1					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7834129	HepSE_hepatic necrosis	=	0	-		HepSE_hepatic necrosis	=	0				0				774791	CHEMBL1909313	A	Drug Induced Liver Injury Prediction System (DILIps) training set; hepatic side effect (HepSE) score for hepatic necrosis	1	Scientific Literature				Autocuration	BAO_0000221	103956	CHEMBL1697861	PHENOTYPE		Hepatotoxicity		1	Non-molecular			59327	CHEMBL1909294	22194678	PLOS Computational Biology	2011	7	12	1					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7834127	HepSE_elevated liver function tests	=	0	-		HepSE_elevated liver function tests	=	0				0				774789	CHEMBL1909311	A	Drug Induced Liver Injury Prediction System (DILIps) training set; hepatic side effect (HepSE) score for elevated liver function tests	1	Scientific Literature				Autocuration	BAO_0000221	103956	CHEMBL1697861	PHENOTYPE		Hepatotoxicity		1	Non-molecular			59327	CHEMBL1909294	22194678	PLOS Computational Biology	2011	7	12	1					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	Thl	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	13460565	Activity					Activity				Active		0	BAO_0000375			984967	CHEMBL2433016	F	Immunomodulatory activity in carrageenan-induced air pouch mouse model assessed as reduction of nitric oxide production in air pouch at 10 mg/kg, po by Griess method	1	Scientific Literature	Mus musculus		10090	Autocuration	BAO_0000218	50594	CHEMBL375	ORGANISM		Mus musculus	Mus musculus	1	Non-molecular			74939	CHEMBL2429842		Med Chem Res	2013			1					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID111716	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	9340029	GI50		100000	nM		log GI50 (M)		-4		inactive		0				809099	CHEMBL1964085	F	PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the M14 Melanoma cell line. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000219	80214	CHEMBL614317	CELL-LINE		M14	Homo sapiens	1	Non-molecular			51887	CHEMBL1201862							577	CHEMBL3307591	M14		
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID111716	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	10041373	GI50		100000	nM		log GI50 (M)		-4		inactive		0				809330	CHEMBL1963882	F	PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the MCF7 Breast cell line. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000219	80224	CHEMBL387	CELL-LINE		MCF7	Homo sapiens	1	Non-molecular			51887	CHEMBL1201862							491	CHEMBL3308403	MCF7		
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID111716	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	8946310	GI50		100000	nM		log GI50 (M)		-4		inactive		0				809063	CHEMBL1964049	F	PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the OVCAR-5 Ovarian cell line. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000219	80356	CHEMBL614214	CELL-LINE		OVCAR-5	Homo sapiens	1	Non-molecular			51887	CHEMBL1201862							548	CHEMBL3307565	OVCAR-5		
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID111716	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	10273363	GI50		100000	nM		log GI50 (M)		-4		inactive		0				809369	CHEMBL1963921	F	PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the MDA-MB-435 Breast cell line. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000219	81245	CHEMBL614697	CELL-LINE		MDA-MB-435	Homo sapiens	1	Non-molecular			51887	CHEMBL1201862							687	CHEMBL3307686	MDA-MB-435		
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID11532929	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	11662830	Potency		562.3	nM		Potency		.5623	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	845169	CHEMBL2114780	F	PubChem BioAssay. A quantitative high throughput screen for small molecules that induce DNA re-replication in SW480 colon adenocarcinoma cells. (Class of assay: confirmatory) 	7	PubChem BioAssays	Homo sapiens		9606	Autocuration	BAO_0000219	103711	CHEMBL1293278	SINGLE PROTEIN	O75496	Geminin	Homo sapiens	9	Protein			51887	CHEMBL1201862							773	CHEMBL3307758	SW480		
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID11532929	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7308441	Potency		1651.1	nM		Potency		1.6511	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	752590	CHEMBL1794580	F	PUBCHEM_BIOASSAY: Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 48 hour incubation. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488752, AID488774, AID504848, AID504850]	7	PubChem BioAssays	Plasmodium falciparum		5833	Autocuration	BAO_0000218	50425	CHEMBL364	ORGANISM		Plasmodium falciparum	Plasmodium falciparum	1	Non-molecular			51887	CHEMBL1201862											
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID174007312	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	14342380	Potency		3755.3	nM		Potency		3.7553	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1301766	CHEMBL3214813	F	PubChem BioAssay. qHTS profiling of the MIPE4 collection as inhibitors of Plasmodium falciparum (DD2) proliferation (Rep 2).   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			51887	CHEMBL1201862											
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	SID90341724	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	5751402	Potency		33587.5	nM		Potency		33.5875	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	737344	CHEMBL1738442	F	PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Histone Lysine Methyltransferase G9a. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504404]	7	PubChem BioAssays	Homo sapiens		9606	Autocuration	BAO_0000019	102672	CHEMBL6032	SINGLE PROTEIN	Q96KQ7	Histone-lysine N-methyltransferase, H3 lysine-9 specific 3	Homo sapiens	9	Protein			51887	CHEMBL1201862											
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	4	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	2459414	Activity					Activity				Not Active		0	BAO_0000375			488145	CHEMBL987436	F	Antagonist activity at progesterone receptor in human T47D cells assessed as inhibition of progesterone-induced alkaline phosphatase activity at 100 uM	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	36	CHEMBL208	SINGLE PROTEIN	P06401	Progesterone receptor	Homo sapiens	9	Protein			43849	CHEMBL1155106	18586498	Bioorg. Med. Chem.	2008	16	14	7046	594	CHEMBL3307606	T47D		
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	(+/-)-Thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	3491186	Inhibition					INH				Not Active		0	BAO_0000376			669088	CHEMBL1266185	F	Inhibition of neurosphere proliferation of mouse neural precursor cells by MTT assay	1	Scientific Literature	Mus musculus		10090	Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			53172	CHEMBL1255231	17417631	Nat. Chem. Biol.	2007	3	5	268					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	Thalidomide	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	5318841	Hepatotoxicity					Hepatotoxicity				drug-induced liver injury reported		0				736785	CHEMBL1697779	A	Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in rodents	1	Scientific Literature	Rodentia		9989	Autocuration	BAO_0000221	103956	CHEMBL1697861	PHENOTYPE		Hepatotoxicity		1	Non-molecular			56111	CHEMBL1697731	20014752	Chem. Res. Toxicol.	2010	23	1	171					
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	THALIDOMIDE	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	17346643	CK	=	138	U.L-1		CREATINE PHOSPHOKINASE	=	138	u/L	See Activity_Supp For Individual Animal Data		0				1640282	CHEMBL3885882	T	DrugMatrix - Regimen: Daily Repeat	15	DrugMatrix	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000218	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			102506	CHEMBL3885881										ACTIVITY_TEST = CK (Creatine Kinase) | DATASET = Biochemistry | DOSE = 3 mg/Kg | DOSE_LEVEL = Low | N_ANIMALS = 3  | ROUTE = ORAL GAVAGE | SRC_ACTIVITY_ID = 70  | TIME = 120 hr | TISSUE = Plasma | TOXICOLOGY_STUDY_DATE = 20021008 | TOXICOLOGY_STUDY_ID = R021008 | TOXICOLOGY_STUDY_LAB = Ricera | VEHICLE = .5 % CMC	
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	THALIDOMIDE	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	17346637	ALB	=	34700	ug.mL-1		ALBUMIN	=	3.47	G/DL	See Activity_Supp For Individual Animal Data		0		UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1640282	CHEMBL3885882	T	DrugMatrix - Regimen: Daily Repeat	15	DrugMatrix	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000218	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			102506	CHEMBL3885881										ACTIVITY_TEST = ALB (Albumin) | DATASET = Biochemistry | DOSE = 3 mg/Kg | DOSE_LEVEL = Low | N_ANIMALS = 3  | ROUTE = ORAL GAVAGE | SRC_ACTIVITY_ID = 70  | TIME = 120 hr | TISSUE = Plasma | TOXICOLOGY_STUDY_DATE = 20021008 | TOXICOLOGY_STUDY_ID = R021008 | TOXICOLOGY_STUDY_LAB = Ricera | VEHICLE = .5 % CMC	
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	THALIDOMIDE	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	17345767	AST	=	66.67	U.L-1		ASPARTATE AMINOTRANSFERASE	=	66.67	u/L	See Activity_Supp For Individual Animal Data		0				1640282	CHEMBL3885882	T	DrugMatrix - Regimen: Daily Repeat	15	DrugMatrix	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000218	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			102506	CHEMBL3885881										ACTIVITY_TEST = AST (Aspartate Aminotransferase) | DATASET = Biochemistry | DOSE = 0 mg/Kg | DOSE_LEVEL = Control | N_ANIMALS = 6  | ROUTE = ORAL GAVAGE | SRC_ACTIVITY_ID = 70  | TIME = 120 hr | TISSUE = Plasma | TOXICOLOGY_STUDY_DATE = 20021008 | TOXICOLOGY_STUDY_ID = R021008 | TOXICOLOGY_STUDY_LAB = Ricera | VEHICLE = .5 % CMC	
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	THALIDOMIDE	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	17346710	HCT	=	45.37	%		HEMATOCRIT	=	45.37	%	See Activity_Supp For Individual Animal Data		0		UO_0000187	http://qudt.org/vocab/unit#Percent	1640282	CHEMBL3885882	T	DrugMatrix - Regimen: Daily Repeat	15	DrugMatrix	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000218	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			102506	CHEMBL3885881										ACTIVITY_TEST = HCT (Hematocrit) | DATASET = Hematology | DOSE = 113 mg/Kg | DOSE_LEVEL = High | N_ANIMALS = 3  | ROUTE = ORAL GAVAGE | SRC_ACTIVITY_ID = 70  | TIME = 120 hr | TISSUE = Blood | TOXICOLOGY_STUDY_DATE = 20021008 | TOXICOLOGY_STUDY_ID = R021008 | TOXICOLOGY_STUDY_LAB = Ricera | VEHICLE = .5 % CMC	
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	THALIDOMIDE	258.23	.09	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	17346682	HCT	=	45.93	%		HEMATOCRIT	=	45.93	%	See Activity_Supp For Individual Animal Data		0		UO_0000187	http://qudt.org/vocab/unit#Percent	1640282	CHEMBL3885882	T	DrugMatrix - Regimen: Daily Repeat	15	DrugMatrix	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000218	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			102506	CHEMBL3885881										ACTIVITY_TEST = HCT (Hematocrit) | DATASET = Hematology | DOSE = 113 mg/Kg | DOSE_LEVEL = High | N_ANIMALS = 3  | ROUTE = ORAL GAVAGE | SRC_ACTIVITY_ID = 70  | TIME = 72 hr | TISSUE = Blood | TOXICOLOGY_STUDY_DATE = 20021008 | TOXICOLOGY_STUDY_ID = R021008 | TOXICOLOGY_STUDY_LAB = Ricera | VEHICLE = .5 % CMC	
