CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636129	Inhibition					INH				Not Active		0	BAO_0000376			1587501	CHEMBL3825141	B	Inhibition of human c-Met using [KKKSPGEYVNIEFG as substrate and [gamma-33P]ATP up to 1 uM measured after 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11451	CHEMBL3717	SINGLE PROTEIN	P08581	Hepatocyte growth factor receptor	Homo sapiens	9	Protein			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636071	AUC	=	5772	ng.hr.mL-1		AUC	=	5772	ng.hr/ml			0	BAO_0002120			1587431	CHEMBL3824724	A	AUC (0 to 24 hrs) in mouse at 10 mg/kg, po by LC-MS/MS analysis	1	Scientific Literature	Mus musculus		10090	Autocuration	BAO_0000218	50594	CHEMBL375	ORGANISM		Mus musculus	Mus musculus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636064	Cmax	=	.448	ug.mL-1		Cmax	=	448	ng/ml			0	BAO_0002119	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1587430	CHEMBL3824723	A	Cmax in mouse at 10 mg/kg, po by LC-MS/MS analysis	1	Scientific Literature	Mus musculus		10090	Autocuration	BAO_0000218	50594	CHEMBL375	ORGANISM		Mus musculus	Mus musculus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16635288	IC50	=	24.9	nM	7.6	IC50	=	24.9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1587417	CHEMBL3824710	B	Inhibition of human IGF1R using KKKSPGEYVNIEFG as substrate and [gamma-33P]ATP measured after 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	234	CHEMBL1957	SINGLE PROTEIN	P08069	Insulin-like growth factor I receptor	Homo sapiens	9	Protein	Pkinase_Tyr	high	99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636132	Inhibition					INH				Active		0	BAO_0000376			1587504	CHEMBL3825144	B	Inhibition of human EML4/ALK I1171N mutant	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636124	Activity					Activity				Non-toxic		0	BAO_0000375			1587496	CHEMBL3825136	A	Toxicity in SCID/beige mouse xenografted with human NCI-H3122 cells assessed as body weight loss at 10 to 50 mg/kg, po administered once daily for 19 days relative to vehicle-treated control	1	Scientific Literature	Mus musculus		10090	Autocuration	BAO_0000218	50594	CHEMBL375	ORGANISM		Mus musculus	Mus musculus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636030	AUC	=	3954	ng.hr.mL-1		AUC	=	3954	ng.hr/ml			0	BAO_0002120			1587426	CHEMBL3824719	A	AUC (0 to infinity) in CD rat at 10 mg/kg, po by LC-MS/MS analysis	1	Scientific Literature	Rattus norvegicus	CD	10116	Autocuration	BAO_0000218	50597	CHEMBL376	ORGANISM		Rattus norvegicus	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16635963	IC50	=	3194	nM	5.5	IC50	=	3194	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1587420	CHEMBL3824713	F	Antiproliferative activity against human ALK-negative U937 cells assessed as reduction in cell viability measured after 72 hrs by CellTiter 96 aqueous one solution cell proliferation assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636130	Inhibition					INH				Not Active		0	BAO_0000376			1587502	CHEMBL3825142	B	Inhibition of human Ron using KKSRGDYMTMQIG as substrate and [gamma-33P]ATP measured up to 1 uM after 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11379	CHEMBL2689	SINGLE PROTEIN	Q04912	Macrophage-stimulating protein receptor	Homo sapiens	9	Protein			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16635985	AUC	=	2268	ng.hr.mL-1		AUC	=	2268	ng.hr/ml			0	BAO_0002120			1587421	CHEMBL3824714	A	AUC (0 to infinity) in CD rat at 3 mg/kg, iv by LC-MS/MS analysis	1	Scientific Literature	Rattus norvegicus	CD	10116	Autocuration	BAO_0000218	50597	CHEMBL376	ORGANISM		Rattus norvegicus	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636136	PPB	=	73	%		PPB	=	73	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1587507	CHEMBL3825147	A	Protein binding in rat plasma	1	Scientific Literature	Rattus norvegicus		10116	Autocuration	BAO_0000366	102352	CHEMBL613652	TISSUE		Plasma	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636111	TGI	=	12	%		TGI	=	12	%		Non standard unit for type	0	BAO_0000194	UO_0000187	http://qudt.org/vocab/unit#Percent	1587438	CHEMBL3824731	F	Antitumor activity against human KARPAS299 cells expressing NMP-ALK fusion protein xenografted in SCID/beige mouse assessed as tumor growth inhibition at 25 mg/kg, po administered once daily for 13 days relative to untreated control	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000218	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636126	IC50	=	1.9	nM	8.72	IC50	=	1.9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1587498	CHEMBL3825138	B	Inhibition of human ROS1 using KKKSPGEYVNIEFG as substrate and [gamma-33P]ATP measured after 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	101019	CHEMBL5568	SINGLE PROTEIN	P08922	Proto-oncogene tyrosine-protein kinase ROS	Homo sapiens	9	Protein	Pkinase_Tyr	high	99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636125	IC50	=	2.1	nM	8.68	IC50	=	2.1	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1587497	CHEMBL3825137	B	Inhibition of human FLT3 using EAIYAAPFAKKK as substrate and [gamma-33P]ATP measured after 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	12670	CHEMBL1974	SINGLE PROTEIN	P36888	Tyrosine-protein kinase receptor FLT3	Homo sapiens	9	Protein	Pkinase_Tyr	high	99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636048	T1/2	=	3.4	hr		t1/2	=	3.4	hr			0	BAO_0002115	UO_0000032	http://qudt.org/vocab/unit#Hour	1587428	CHEMBL3824721	A	Half life in CD rat at 10 mg/kg, po by LC-MS/MS analysis	1	Scientific Literature	Rattus norvegicus	CD	10116	Autocuration	BAO_0000218	50597	CHEMBL376	ORGANISM		Rattus norvegicus	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636003	T1/2	=	4.8	hr		t1/2	=	4.8	hr			0	BAO_0002115	UO_0000032	http://qudt.org/vocab/unit#Hour	1587423	CHEMBL3824716	A	Half life in CD rat at 3 mg/kg, iv by LC-MS/MS analysis	1	Scientific Literature	Rattus norvegicus	CD	10116	Autocuration	BAO_0000218	50597	CHEMBL376	ORGANISM		Rattus norvegicus	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636039	Tmax	=	4	hr		Tmax	=	4	hr			0	BAO_0003037	UO_0000032	http://qudt.org/vocab/unit#Hour	1587427	CHEMBL3824720	A	Tmax in CD rat at 10 mg/kg, po by LC-MS/MS analysis	1	Scientific Literature	Rattus norvegicus	CD	10116	Autocuration	BAO_0000218	50597	CHEMBL376	ORGANISM		Rattus norvegicus	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636012	Vdss	=	7.8	L.kg-1		Vdss	=	7.8	L/Kg			0	BAO_0003041	UO_0000197		1587424	CHEMBL3824717	A	Volume of distribution at steady state in CD rat at 3 mg/kg, iv by LC-MS/MS analysis	1	Scientific Literature	Rattus norvegicus	CD	10116	Autocuration	BAO_0000218	50597	CHEMBL376	ORGANISM		Rattus norvegicus	Rattus norvegicus	1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636085	Activity	=	1	%		Activity	=	1	%			0	BAO_0001103	UO_0000187	http://qudt.org/vocab/unit#Percent	1587433	CHEMBL3824726	B	Inhibition of ALK phosphorylation in mouse xenografted with human KARPAS299 cells assessed as p-ALK level at 25 mg/kg, po administered as single dose measured after 10 hrs relative to 2 hrs vehicle-treated tumor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000218	100417	CHEMBL4247	SINGLE PROTEIN	Q9UM73	ALK tyrosine kinase receptor	Homo sapiens	9	Protein			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636093	Activity	=	7	%		Activity	=	7	%			0	BAO_0001103	UO_0000187	http://qudt.org/vocab/unit#Percent	1587434	CHEMBL3824727	B	Inhibition of ALK phosphorylation in mouse xenografted with human KARPAS299 cells assessed as p-ALK level at 25 mg/kg, po administered as single dose measured after 16 hrs relative to 2 hrs vehicle-treated tumor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000218	100417	CHEMBL4247	SINGLE PROTEIN	Q9UM73	ALK tyrosine kinase receptor	Homo sapiens	9	Protein			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636131	Inhibition					INH				Active		0	BAO_0000376			1587503	CHEMBL3825143	B	Inhibition of human EML4/ALK F1174C/V mutant	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636117	TGI					TGI				Dose-dependent effect		0	BAO_0000194			1587440	CHEMBL3824733	F	Antitumor activity against human KARPAS299 cells xenografted in SCID/beige mouse assessed as tumor growth inhibition administered orally once daily for 13 days relative to untreated control	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
CHEMBL3545311	1927160	CHEMBL3545311	1927160	BRIGATINIB	11q; Brigatinib; AP26113	584.11	5.09	85.86	2	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	16636122	Activity					Activity				Dose-dependent effect		0	BAO_0000375			1587494	CHEMBL3825134	F	Antitumor activity against human NCI-H3122 cells expressing EML4-ALK fusion protein xenografted in SCID/beige mouse assessed as tumor regression compound administered as once-daily oral dose for 19 days	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			99720	CHEMBL3822358	27144831	J. Med. Chem.	2016	59	10	4948					
