CHEMBL3921	0.9791666666666666	0.9777777777777777	0.9590268199959645	25	0	1	22	0.4791666666666667	0.647887323943662	0.0	0	25	0	23	0.9791666666666666	0.9777777777777777	0.9590268199959645	25	0	1	22
CHEMBL4068	0.9423076923076923	0.9395973154362416	0.8863279821298692	77	7	2	70	0.9166666666666666	0.912751677852349	0.8348893045955464	75	9	4	68	0.9551282051282052	0.9523809523809524	0.910667935405298	79	5	2	70
CHEMBL5409	0.963855421686747	0.9696969696969697	0.9252218680463272	32	1	2	48	0.9397590361445783	0.9523809523809523	0.8782652573448144	28	5	0	50	0.963855421686747	0.9696969696969697	0.9252218680463272	32	1	2	48
CHEMBL1293289	0.9313725490196079	0.9195402298850575	0.8598976241642267	55	4	3	40	0.8333333333333334	0.767123287671233	0.6689669289803295	57	2	15	28	0.9215686274509803	0.9069767441860465	0.839180134016555	55	4	4	39
CHEMBL4653	0.96	0.9647058823529412	0.9189053710487896	31	2	1	41	0.8266666666666667	0.8169014084507042	0.7038050972441392	33	0	13	29	0.9733333333333334	0.9767441860465117	0.9469393934545298	31	2	0	42
CHEMBL215	0.8083832335329342	0.8367346938775511	0.6070398652357294	53	19	13	82	0.5688622754491018	0.7251908396946565	0.0	0	72	0	95	0.7964071856287425	0.8282828282828283	0.5821421161060284	51	21	13	82
CHEMBL3401	0.7906976744186046	0.7428571428571429	0.6431456783935997	21	0	9	13	0.5116279069767442	0.676923076923077	0.0	0	21	0	22	0.8372093023255814	0.8205128205128205	0.6948603417922198	20	1	6	16
CHEMBL309	0.9367088607594937	0.935064935064935	0.873637126485913	76	4	6	72	0.8924050632911392	0.8843537414965987	0.7896222069183332	76	4	13	65	0.9240506329113924	0.9230769230769231	0.8480769230769231	74	6	6	72
CHEMBL3837	0.7866666666666666	0.8024691358024693	0.5717152160431761	53	14	18	65	0.5533333333333333	0.7124463519313305	0.0	0	67	0	83	0.7866666666666666	0.8072289156626506	0.5684229455133969	51	16	16	67
CHEMBL1868	0.909433962264151	0.8947368421052632	0.8240043676876341	139	3	21	102	0.8641509433962264	0.8448275862068967	0.7289891822682656	131	11	25	98	0.9471698113207547	0.9421487603305786	0.8939755623140383	137	5	9	114
CHEMBL5815	1.0	1.0	1.0	20	0	0	23	0.9767441860465116	0.9777777777777777	0.9544491002070925	20	0	1	22	1.0	1.0	1.0	20	0	0	23
CHEMBL5314	0.8928571428571429	0.8656716417910447	0.7900166162261956	46	1	8	29	0.8928571428571429	0.8656716417910447	0.7900166162261956	46	1	8	29	0.9047619047619048	0.8823529411764706	0.8122729009034936	46	1	7	30
CHEMBL1860	0.9217391304347826	0.9256198347107438	0.846559993641574	50	7	2	56	0.8869565217391304	0.8785046728971961	0.7838395517980119	55	2	11	47	0.9478260869565217	0.95	0.8977589863313113	52	5	1	57
CHEMBL2664	0.875	0.896551724137931	0.7518738576131742	16	5	1	26	0.8541666666666666	0.8852459016393442	0.7276068751089989	14	7	0	27	0.8958333333333334	0.9090909090909091	0.7879477634999259	18	3	2	25
CHEMBL251	0.9586260733801717	0.962223806129722	0.9169240267240634	553	36	17	675	0.936768149882904	0.9431578947368421	0.8738851960506379	528	61	20	672	0.9633099141295862	0.9664525339043539	0.9263153647454216	557	32	15	677
CHEMBL2487	0.8596491228070176	0.8749999999999999	0.723730036851041	21	2	6	28	0.5964912280701754	0.7472527472527472	0.0	0	23	0	34	0.8947368421052632	0.9166666666666667	0.7838686930074691	18	5	1	33
CHEMBL1952	0.7611940298507462	0.8048780487804879	0.5103965283120528	18	5	11	33	0.6567164179104478	0.7927927927927928	0.0	0	23	0	44	0.8208955223880597	0.8604651162790699	0.6121311120994837	18	5	7	37
CHEMBL224	0.9402420574886535	0.940106141015921	0.8807945139895486	623	31	48	620	0.8850226928895613	0.8870728083209509	0.7700709159771951	573	81	71	597	0.9258698940998488	0.9278350515463918	0.8521434238721145	594	60	38	630
CHEMBL3880	0.8607594936708861	0.8674698795180722	0.7210802871714641	32	5	6	36	0.5316455696202531	0.6942148760330578	0.0	0	37	0	42	0.8481012658227848	0.8636363636363636	0.6966624209879486	29	8	4	38
CHEMBL3385	0.8536585365853658	0.85	0.7071428571428572	18	3	3	17	0.4878048780487805	0.6557377049180327	0.0	0	21	0	20	0.8780487804878049	0.8837209302325583	0.765007807162485	17	4	1	19
CHEMBL320	0.9365079365079365	0.9285714285714286	0.873362468481595	33	1	3	26	0.7619047619047619	0.7945205479452054	0.6068900295946461	19	15	0	29	0.9206349206349206	0.912280701754386	0.8402887555464305	32	2	3	26
CHEMBL285	0.8740157480314961	0.8873239436619719	0.7449109641410896	48	9	7	63	0.6929133858267716	0.7796610169491525	0.43564734250491843	19	38	1	69	0.9291338582677166	0.9361702127659575	0.8566420460284312	52	5	4	66
CHEMBL4461	0.9148936170212766	0.9166666666666666	0.8330322249151204	21	1	3	22	0.851063829787234	0.8444444444444444	0.7211312661577661	21	1	6	19	0.9361702127659575	0.9387755102040817	0.8729596953903549	21	1	2	23
CHEMBL4527	0.8392857142857143	0.8363636363636364	0.7051271524166892	24	1	8	23	0.7321428571428571	0.6808510638297872	0.5679618342470648	25	0	15	16	0.8928571428571429	0.8928571428571428	0.8064516129032258	25	0	6	25
CHEMBL5141	0.9811320754716981	0.9824561403508771	0.9627546685029047	24	1	0	28	0.9433962264150944	0.9454545454545454	0.8873047544726261	24	1	2	26	1.0	1.0	1.0	25	0	0	28
CHEMBL5888	0.9871794871794872	0.9861751152073732	0.9742593606830523	124	1	2	107	0.9914529914529915	0.9907407407407407	0.9829508122775401	125	0	2	107	0.9914529914529915	0.9908256880733946	0.9828256880733945	124	1	1	108
CHEMBL5443	0.968	0.9655172413793103	0.9361672482073528	65	3	1	56	0.912	0.9026548672566371	0.8224816086558535	63	5	6	51	0.984	0.9827586206896551	0.968342366718741	66	2	0	57
CHEMBL260	0.9463235294117647	0.9461254612546125	0.8928758782445502	646	29	44	641	0.9154411764705882	0.9157509157509157	0.8309048149882722	620	55	60	625	0.95	0.9505813953488372	0.9000231486429005	638	37	31	654
CHEMBL2414	0.95	0.954954954954955	0.9005267193794991	42	1	4	53	0.89	0.8971962616822429	0.7877582341656074	41	2	9	48	0.96	0.9642857142857142	0.9196211462104368	42	1	3	54
CHEMBL3764	1.0	1.0	1.0	78	0	0	79	0.9554140127388535	0.954248366013072	0.9127125191839276	77	1	6	73	1.0	1.0	1.0	78	0	0	79
CHEMBL1792	0.9825783972125436	0.9834983498349835	0.9650721699337192	133	2	3	149	0.9442508710801394	0.9448275862068966	0.8929949654822811	134	1	15	137	0.9930313588850174	0.9934640522875817	0.9860986626045958	133	2	0	152
CHEMBL4892	0.8953488372093024	0.8732394366197184	0.7843862244736977	46	5	4	31	0.7906976744186046	0.7906976744186046	0.638095238095238	34	17	1	34	0.8837209302325582	0.8648648648648648	0.7667894313441603	44	7	3	32
CHEMBL3369	0.847457627118644	0.8656716417910447	0.6897031158718433	21	4	5	29	0.6440677966101694	0.7640449438202247	0.3144981572427586	4	21	0	34	0.9152542372881356	0.9295774647887325	0.8283188727390463	21	4	1	33
CHEMBL4072	0.8373493975903614	0.8732394366197184	0.6519922884602174	46	9	18	93	0.6686746987951807	0.8014440433212997	0.0	0	55	0	111	0.8313253012048193	0.8750000000000001	0.6160362753723692	40	15	13	98
CHEMBL5413	0.9736842105263158	0.975609756097561	0.9470383275261324	34	1	1	40	0.9605263157894737	0.9629629629629629	0.9210448711464161	34	1	2	39	0.9868421052631579	0.9879518072289156	0.9738066131054416	34	1	0	41
CHEMBL2409	0.8888888888888888	0.9142857142857143	0.7592566023652967	16	4	2	32	0.6296296296296297	0.7727272727272727	0.0	0	20	0	34	0.9259259259259259	0.9428571428571428	0.8406055240472927	17	3	1	33
CHEMBL1947	0.9751552795031055	0.974025974025974	0.9505185713633726	82	1	3	75	0.9316770186335404	0.9261744966442953	0.8661565259010724	81	2	9	69	0.9751552795031055	0.9743589743589743	0.9502625888168057	81	2	2	76
CHEMBL210	0.944078947368421	0.9423728813559322	0.8885715413835014	148	11	6	139	0.8947368421052632	0.888888888888889	0.7889667252632168	144	15	17	128	0.9407894736842105	0.9395973154362417	0.8828376886704719	146	13	5	140
CHEMBL5011	0.8048780487804879	0.8181818181818182	0.6232538633263821	15	2	6	18	0.4146341463414634	0.0	0.0	17	0	24	0	0.8780487804878049	0.888888888888889	0.7633651969423905	16	1	4	20
CHEMBL4140	0.890625	0.9090909090909091	0.7760598788767971	22	5	2	35	0.90625	0.923076923076923	0.8108418239107782	22	5	1	36	0.9375	0.9487179487179488	0.8767806761729	23	4	0	37
CHEMBL2327	0.9553571428571429	0.9511400651465798	0.9114357705918582	175	3	12	146	0.9077380952380952	0.8934707903780069	0.8225503667901835	175	3	28	130	0.9642857142857143	0.9620253164556962	0.9283174512871569	172	6	6	152
CHEMBL4296	0.9320388349514563	0.9426229508196721	0.8622921801852369	77	11	3	115	0.9077669902912622	0.9205020920502093	0.8110790218798206	77	11	8	110	0.9223300970873787	0.936	0.8465647151696987	73	15	1	117
CHEMBL2331	0.5365853658536586	0.5365853658536585	0.1053921568627451	11	13	6	11	0.4146341463414634	0.5862068965517241	0.0	0	24	0	17	0.6097560975609756	0.5789473684210527	0.22707698896387565	14	10	6	11
CHEMBL1075051	0.9215686274509803	0.9310344827586207	0.8430650338417561	20	1	3	27	0.9411764705882353	0.9508196721311476	0.8784281101492943	19	2	1	29	0.9215686274509803	0.9333333333333333	0.8380952380952381	19	2	2	28
CHEMBL2003	0.9857142857142858	0.9870129870129869	0.9715504394576003	31	0	1	38	0.9714285714285714	0.9736842105263158	0.9440444328631418	31	0	2	37	0.9857142857142858	0.9870129870129869	0.9715504394576003	31	0	1	38
CHEMBL6009	0.9791666666666666	0.9838709677419355	0.9544592030360531	33	1	1	61	0.9791666666666666	0.9841269841269841	0.9548637106322311	32	2	0	62	0.9791666666666666	0.9838709677419355	0.9544592030360531	33	1	1	61
CHEMBL1824	0.9364754098360656	0.9373737373737373	0.8729325407582758	225	15	16	232	0.8483606557377049	0.836283185840708	0.709095951507851	225	15	59	189	0.9180327868852459	0.9196787148594378	0.8360275701970447	219	21	19	229
CHEMBL5570	1.0	1.0	1.0	50	0	0	34	0.9880952380952381	0.9850746268656716	0.975477879516294	50	0	1	33	1.0	1.0	1.0	50	0	0	34
CHEMBL2622	0.8	0.808080808080808	0.6107478854558693	72	11	27	80	0.7210526315789474	0.7439613526570048	0.439582465597018	60	23	30	77	0.8421052631578947	0.8529411764705883	0.687206803700497	73	10	20	87
CHEMBL2146302	0.9506172839506173	0.9636363636363636	0.888216511571684	24	1	3	53	0.9753086419753086	0.9821428571428571	0.9421428571428572	24	1	1	55	0.9876543209876543	0.9911504424778761	0.9711631658670143	24	1	0	56
CHEMBL2014	0.9817518248175182	0.9814126394052044	0.963517663449929	274	6	4	264	0.9525547445255474	0.9518518518518518	0.9051908114435404	265	15	11	257	0.9872262773722628	0.9871086556169428	0.974772700777888	273	7	0	268
CHEMBL2808	0.9513274336283186	0.9473684210526315	0.9030427694428951	116	3	8	99	0.9070796460176991	0.8965517241379312	0.8166039977248445	114	5	16	91	0.9601769911504425	0.958139534883721	0.9202026213917216	114	5	4	103
CHEMBL267	0.9021852237252862	0.9036885245901639	0.8063265531964828	426	31	63	441	0.8064516129032258	0.7942477876106194	0.6307559097045069	416	41	145	359	0.8803329864724245	0.8851148851148851	0.7603443095418657	403	54	61	443
CHEMBL4235	0.908256880733945	0.9193548387096775	0.8136050194361087	42	6	4	57	0.7431192660550459	0.8133333333333332	0.5343973468726891	20	28	0	61	0.926605504587156	0.9354838709677418	0.8510239844650269	43	5	3	58
CHEMBL6164	0.8876404494382022	0.8837209302325582	0.7750252780586451	41	5	5	38	0.8089887640449438	0.8349514563106796	0.6721693195935817	29	17	0	43	0.9550561797752809	0.9523809523809524	0.9107986672079201	45	1	3	40
CHEMBL2265	0.9010989010989011	0.898876404494382	0.8040647075494142	42	3	6	40	0.8351648351648352	0.8598130841121495	0.7090361347894467	30	15	0	46	0.9010989010989011	0.9032258064516129	0.8023200550462992	40	5	4	42
CHEMBL1946	0.9771241830065359	0.9777777777777777	0.9542296604352931	145	4	3	154	0.9738562091503268	0.9741935483870968	0.9480364641000282	147	2	6	151	0.9901960784313726	0.9905362776025236	0.9805576416461217	146	3	0	157
CHEMBL2176771	0.9930555555555556	0.9933333333333334	0.9861830731130972	137	2	0	149	0.9930555555555556	0.9933333333333334	0.9861830731130972	137	2	0	149	0.9930555555555556	0.9933333333333334	0.9861830731130972	137	2	0	149
CHEMBL3746	0.675	0.6486486486486486	0.41881093886451554	15	2	11	12	0.55	0.3571428571428571	0.32494624495722557	17	0	18	5	0.775	0.7804878048780488	0.5743445012241692	15	2	7	16
CHEMBL2815	0.9698275862068966	0.9702127659574469	0.9405467162760661	222	2	12	228	0.9094827586206896	0.9045454545454547	0.8321659030431313	223	1	41	199	0.9719827586206896	0.9727463312368972	0.9440028884110911	219	5	8	232
CHEMBL3145	0.8629032258064516	0.8994082840236687	0.6843601211406163	31	9	8	76	0.7016129032258065	0.8195121951219513	0.22818000723656603	3	37	0	84	0.8790322580645161	0.9142857142857143	0.7165144494356684	29	11	4	80
CHEMBL4017	0.9905660377358491	0.9913043478260869	0.9811739510954384	48	0	1	57	0.9622641509433962	0.9642857142857143	0.9270471647242885	48	0	4	54	1.0	1.0	1.0	48	0	0	58
CHEMBL6141	0.9753086419753086	0.9770114942528736	0.9515476192682143	73	0	4	85	0.9506172839506173	0.9565217391304348	0.9020845154507122	66	7	1	88	0.9876543209876543	0.9887640449438202	0.975065414806834	72	1	1	88
CHEMBL279	0.924673784104389	0.9358909641595154	0.8445904307808711	632	64	63	927	0.8440094899169632	0.8738609112709831	0.6767300786493182	512	184	79	911	0.9039145907473309	0.9194029850746268	0.8010725652399632	600	96	66	924
CHEMBL2695	0.945679012345679	0.9447236180904524	0.8942837590864529	195	3	19	188	0.8864197530864197	0.8808290155440414	0.7808860130133615	189	9	37	170	0.9555555555555556	0.9556650246305418	0.9118565547198496	193	5	13	194
CHEMBL3729	0.8601398601398601	0.8648648648648648	0.7202745864153266	59	9	11	64	0.5384615384615384	0.6944444444444444	0.12507819831856498	2	66	0	75	0.8951048951048951	0.8979591836734694	0.7908348585787175	62	6	9	66
CHEMBL3553	0.9047619047619048	0.891566265060241	0.8099966230765566	97	5	13	74	0.8412698412698413	0.8192771084337349	0.6808617755341955	91	11	19	68	0.8994708994708994	0.8926553672316384	0.7985846321556047	91	11	8	79
CHEMBL4980	0.828125	0.8493150684931507	0.6560203155616326	44	15	7	62	0.5546875	0.7076923076923077	0.13624741298978266	2	57	0	69	0.8671875	0.8843537414965987	0.7373419391190362	46	13	4	65
CHEMBL288	0.8936170212765957	0.9166666666666666	0.7717031188384273	58	13	7	110	0.7393617021276596	0.8243727598566307	0.45070653856763715	24	47	2	115	0.8882978723404256	0.9135802469135802	0.7604554381028378	56	15	6	111
CHEMBL1829	0.8187919463087249	0.8586387434554974	0.6070561780835472	40	12	15	82	0.6510067114093959	0.7886178861788617	0.0	0	52	0	97	0.8791946308724832	0.9032258064516129	0.7481853895027258	47	5	13	84
CHEMBL262	0.9038718291054739	0.9039999999999999	0.8114760600295269	338	19	53	339	0.8344459279038718	0.8351063829787234	0.6719384359778384	311	46	78	314	0.9065420560747663	0.9104859335038363	0.8127335430925965	323	34	36	356
CHEMBL4599	0.9746835443037974	0.975609756097561	0.9496072449380283	74	1	3	80	0.9556962025316456	0.9559748427672956	0.9151482539842911	75	0	7	76	0.9810126582278481	0.9818181818181818	0.9620295329603284	74	1	2	81
CHEMBL2488	0.8333333333333334	0.8484848484848485	0.6939753828771712	22	1	9	28	0.7666666666666667	0.7741935483870968	0.596813203326016	22	1	13	24	0.8833333333333333	0.8985507246376812	0.7741549785654485	22	1	6	31
CHEMBL4102	0.7880794701986755	0.7837837837837838	0.5829387555347937	61	11	21	58	0.6754966887417219	0.6141732283464567	0.3954389147460875	63	9	40	39	0.8013245033112583	0.8125000000000001	0.6015151064853103	56	16	14	65
CHEMBL2321627	1.0	1.0	1.0	35	0	0	27	1.0	1.0	1.0	35	0	0	27	1.0	1.0	1.0	35	0	0	27
CHEMBL228	0.9030837004405287	0.9119999999999999	0.8064447947423016	91	15	7	114	0.5682819383259912	0.711764705882353	0.20420326823195653	8	98	0	121	0.9074889867841409	0.91699604743083	0.8168933663904249	90	16	5	116
CHEMBL6184	0.9418604651162791	0.9382716049382716	0.8835829029117177	43	2	3	38	0.686046511627907	0.5090909090909091	0.4619682176798978	45	0	27	14	0.9302325581395349	0.9249999999999999	0.8607984912758391	43	2	4	37
CHEMBL3459	0.8583333333333333	0.864	0.7162934807032988	49	9	8	54	0.7166666666666667	0.782051282051282	0.5032785035205698	25	33	1	61	0.8416666666666667	0.8455284552845529	0.6832523179054167	49	9	10	52
CHEMBL4641	0.9347826086956522	0.9387755102040817	0.8698990669752362	40	4	2	46	0.9239130434782609	0.924731182795699	0.8497754683364493	42	2	5	43	0.9782608695652174	0.9795918367346939	0.9572688422609587	42	2	0	48
CHEMBL3403	0.9166666666666666	0.9166666666666666	0.8333333333333334	22	2	2	22	0.7083333333333334	0.5882352941176471	0.5129891760425771	24	0	14	10	0.875	0.8799999999999999	0.7526178090063816	20	4	2	22
CHEMBL1163101	0.9473684210526315	0.9516129032258064	0.8962905809811657	49	1	5	59	0.9122807017543859	0.9152542372881356	0.8385254915624212	50	0	10	54	0.9649122807017544	0.967741935483871	0.9316949906249123	50	0	4	60
CHEMBL254	0.9555555555555556	0.9646017699115044	0.9051686274166523	63	3	5	109	0.6944444444444444	0.8056537102473499	0.335299918733898	11	55	0	114	0.9611111111111111	0.9686098654708519	0.9191765683298786	65	1	6	108
CHEMBL1255149	0.9848484848484849	0.983050847457627	0.9698146939186582	36	0	1	29	0.9545454545454546	0.9523809523809523	0.9128709291752768	33	3	0	30	0.9848484848484849	0.983050847457627	0.9698146939186582	36	0	1	29
CHEMBL4018	0.9469026548672567	0.9444444444444444	0.8941926246129885	56	2	4	51	0.9292035398230089	0.9245283018867925	0.8602098687432835	56	2	6	49	0.9734513274336283	0.972972972972973	0.9470385924137061	56	2	1	54
CHEMBL5645	0.9817073170731707	0.9801324503311257	0.9638487064909768	87	0	3	74	0.9573170731707317	0.9523809523809523	0.917274577159581	87	0	7	70	0.9817073170731707	0.9803921568627451	0.9633229516363315	86	1	2	75
CHEMBL2828	0.9242424242424242	0.9180327868852459	0.8480392130747506	33	2	3	28	0.7272727272727273	0.5909090909090909	0.5262437084254159	35	0	18	13	0.9090909090909091	0.909090909090909	0.8248847926267281	30	5	1	30
CHEMBL1805	0.9782608695652174	0.972972972972973	0.9557896392964648	27	0	1	18	0.9565217391304348	0.9444444444444444	0.9127052388337406	27	0	2	17	0.9782608695652174	0.972972972972973	0.9557896392964648	27	0	1	18
CHEMBL3776	0.8831168831168831	0.8965517241379309	0.7699282086518944	29	2	7	39	0.8961038961038961	0.9166666666666666	0.7841556001167979	25	6	2	44	0.8701298701298701	0.8913043478260869	0.7300140252454418	26	5	5	41
CHEMBL4427	0.9629629629629629	0.9640287769784172	0.9268139926414259	63	4	1	67	0.9333333333333333	0.9312977099236641	0.8691178088782147	65	2	7	61	0.9555555555555556	0.9565217391304348	0.9114871295578522	63	4	2	66
CHEMBL2590	0.9019607843137255	0.887218045112782	0.8005923086329796	79	8	7	59	0.803921568627451	0.8076923076923077	0.6482778868202128	60	27	3	63	0.9150326797385621	0.9051094890510948	0.830182439600965	78	9	4	62
CHEMBL3358	0.8290598290598291	0.8148148148148148	0.6639477458429548	106	12	28	88	0.7435897435897436	0.7413793103448276	0.48714202220923436	88	30	30	86	0.8504273504273504	0.8484848484848485	0.7008365950102083	101	17	18	98
CHEMBL1836	0.9662921348314607	0.9666666666666667	0.9325757575757576	85	3	3	87	0.9719101123595506	0.9726775956284154	0.9443290182142795	84	4	1	89	0.9775280898876404	0.978021978021978	0.95528056662677	85	3	1	89
CHEMBL3399910	1.0	1.0	1.0	41	0	0	34	1.0	1.0	1.0	41	0	0	34	1.0	1.0	1.0	41	0	0	34
CHEMBL203	0.9072382290934645	0.9178082191780822	0.811888573504952	554	54	78	737	0.8636683063949403	0.875160875160875	0.7300190463744746	549	59	135	680	0.8896697118763176	0.9044430919050518	0.7740909588862193	523	85	72	743
CHEMBL4408	1.0	1.0	1.0	28	0	0	24	1.0	1.0	1.0	28	0	0	24	1.0	1.0	1.0	28	0	0	24
CHEMBL4282	0.9648058252427184	0.9646772228989038	0.9300911378173741	399	8	21	396	0.9308252427184466	0.9295426452410382	0.8633209138994031	391	16	41	376	0.9635922330097088	0.9640287769784173	0.9271737401233804	392	15	15	402
CHEMBL3943	0.9361702127659575	0.9347826086956522	0.8722826086956522	45	3	3	43	0.7978723404255319	0.7532467532467533	0.6260264692135504	46	2	17	29	0.9574468085106383	0.9555555555555557	0.9156094933979918	47	1	3	43
CHEMBL4040	0.9567198177676538	0.9521410579345089	0.9143492119952185	231	3	16	189	0.9179954441913439	0.9037433155080214	0.8452641863438006	234	0	36	169	0.958997722095672	0.955	0.9183540652842764	230	4	14	191
CHEMBL3923	0.9375	0.9374999999999999	0.8768328445747801	30	1	3	30	0.890625	0.8955223880597014	0.7812049538505556	27	4	3	30	0.9375	0.9393939393939394	0.8748778103616813	29	2	2	31
CHEMBL2598	0.9893617021276596	0.9893617021276596	0.9789473684210527	93	0	2	93	0.9893617021276596	0.9893617021276596	0.9789473684210527	93	0	2	93	0.9840425531914894	0.9841269841269842	0.9681398917658008	92	1	2	93
CHEMBL4015	0.9842105263157894	0.9829867674858223	0.968262937310208	301	5	4	260	0.9491228070175438	0.9430255402750491	0.8992248885579395	301	5	24	240	0.980701754385965	0.9794392523364486	0.961555489027433	297	9	2	262
CHEMBL2318	0.8793103448275862	0.898550724637681	0.7773599546061922	20	7	0	31	0.5344827586206896	0.6966292134831461	0.0	0	27	0	31	0.8448275862068966	0.8656716417910448	0.6951701432486838	20	7	2	29
CHEMBL330	0.9213483146067416	0.9380530973451328	0.8327667756569701	58	10	4	106	0.8820224719101124	0.9074889867841409	0.7478285535831053	54	14	7	103	0.9382022471910112	0.9506726457399104	0.8685688968177276	61	7	4	106
CHEMBL3157	0.9893617021276596	0.9891304347826088	0.9789379330562334	95	0	2	91	0.9521276595744681	0.9491525423728813	0.9083292545874839	95	0	9	84	0.9893617021276596	0.989247311827957	0.9787209960384833	94	1	1	92
CHEMBL1955	0.8928571428571429	0.830188679245283	0.7522542273133078	53	5	4	22	0.6547619047619048	0.6419753086419753	0.4861724348043977	29	29	0	26	0.8928571428571429	0.8474576271186441	0.779612631542331	50	8	1	25
CHEMBL5855	0.96875	0.968421052631579	0.9393875555870627	47	0	3	46	0.9791666666666666	0.9791666666666666	0.9591836734693877	47	0	2	47	0.96875	0.9690721649484536	0.9377035167721793	46	1	2	47
CHEMBL3912	0.8421052631578947	0.8421052631578947	0.6853776853776854	32	7	5	32	0.618421052631579	0.35555555555555557	0.35214536671732166	39	0	29	8	0.8947368421052632	0.8974358974358975	0.7943046670457349	33	6	2	35
CHEMBL275	0.9207317073170732	0.9326424870466321	0.836418745596709	61	6	7	90	0.75	0.825531914893617	0.5222706212048883	26	41	0	97	0.9390243902439024	0.9489795918367346	0.8735223686743732	61	6	4	93
CHEMBL3004	0.8135593220338984	0.7555555555555555	0.605381322667269	31	5	6	17	0.8135593220338984	0.717948717948718	0.6068146965479023	34	2	9	14	0.7966101694915254	0.76	0.5911503685824643	28	8	4	19
CHEMBL4489	0.98	0.9811320754716981	0.9606453592105879	23	1	0	26	1.0	1.0	1.0	24	0	0	26	1.0	1.0	1.0	24	0	0	26
CHEMBL1255126	0.8909090909090909	0.8749999999999999	0.7806537579843399	28	4	2	21	0.5454545454545454	0.647887323943662	0.3237556305816678	7	25	0	23	0.8727272727272727	0.8627450980392156	0.7587813122535154	26	6	1	22
CHEMBL2008	1.0	1.0	1.0	41	0	0	33	0.972972972972973	0.96875	0.9464149185356174	41	0	2	31	1.0	1.0	1.0	41	0	0	33
CHEMBL4029	0.9595959595959596	0.9622641509433962	0.9195770393285324	44	3	1	51	0.9393939393939394	0.9400000000000001	0.8818482097520196	46	1	5	47	0.9696969696969697	0.9714285714285713	0.9393698204568897	45	2	1	51
CHEMBL4203	0.7833333333333333	0.7547169811320755	0.5718653979481636	27	4	9	20	0.8	0.75	0.6321310123395755	30	1	11	18	0.8166666666666667	0.8070175438596492	0.632869964670302	26	5	6	23
